,org_airport,dest_airport,distance
2313,DTW,MDW,8.246211251235321
2314,FLL,IND,22.908513701242168
2315,LAX,OAK,11.313708498984761
2316,MCO,CAK,19.200000000000003
2317,PDX,SMF,14.142135623730951
2318,PHL,BNA,18.24280680158621
2319,PHX,OAK,17.232527382830412
2320,PHX,RNO,18.439088914585774
2321,ORD,AUS,23.78570999570961
2322,ATL,HNL,66.58175425745405
2323,ATL,TUS,31.22306839501845
2324,ATL,ELP,26.508866441249427
2325,ATL,BMI,16.1245154965971
2326,ROA,ATL,12.806248474865697
2327,ORD,COU,11.661903789690601
2328,ORD,BIS,22.285421243494593
2329,DFW,DRO,17.88854381999832
2330,LAX,SBP,8.485281374238571
2331,SFO,ABQ,25.799224794555357
2332,DEN,LIT,20.8
2333,DHN,ATL,6.708203932499369
2334,ATL,TUL,18.24280680158621
2335,ORD,DAY,7.211102550927978
2336,BDL,TPA,27.527440854536408
2337,GSP,EWR,16.0
2338,FLL,ALB,27.94279871451677
2339,MDW,CLT,18.439088914585774
2340,MSY,DAL,13.416407864998739
2341,STL,DEN,22.45707015618912
2342,ONT,LAS,8.485281374238571
2343,DFW,HNL,54.9
2344,AUS,ORD,23.78570999570961
2345,SAV,JFK,18.10193359837562
2346,TPA,CVG,19.464840096954305
2347,LGB,PDX,20.238577025077632
2348,IAH,HOB,17.08800749063506
2349,ATL,GNV,8.94427190999916
2350,SFO,SUN,16.0
2351,DSM,MSP,6.0
2352,ORD,SPI,8.485281374238571
2353,SFO,SAT,30.35786553761644
2354,ATL,JAN,12.165525060596439
2355,LRD,IAH,8.94427190999916
2356,JFK,PWM,8.48528137423857
2357,LGA,DCA,8.94427190999916
2358,BWI,SAT,28.999310336626973
2359,DCA,IND,18.110770276274835
2360,DCA,RSW,20.238577025077632
2361,HOU,DEN,21.525798475317938
2362,IND,TPA,20.238577025077632
2363,SDF,MDW,7.211102550927978
2364,TPA,AUS,24.47529366524537
2365,TUL,DEN,18.973665961010276
2366,PDX,OAK,16.0
2367,CLE,LAS,41.23881666585499
2368,LAS,CLE,41.23881666585499
2369,ATL,PNS,8.48528137423857
2370,ATL,BZN,35.455888086465976
2371,DFW,BRO,14.0
2372,ATL,AVL,8.485281374238571
2373,LGA,ROC,10.0
2374,ORD,MHK,18.439088914585774
2375,ORD,CHA,12.649110640673518
2376,SLC,GEG,18.439088914585774
2377,SLC,RNO,16.1245154965971
2378,JAX,ORD,20.04794253782667
2379,SLC,EUG,20.238577025077632
2380,TUL,DTW,21.466252583997985
2381,DEN,LBB,13.416407864998739
2382,IAH,JAC,24.62194143441983
2383,DAL,AUS,6.708203932499369
2384,ROC,TPA,26.82088738278434
2385,SNA,OAK,12.806248474865697
2386,TUS,SAN,14.0
2387,OKC,STL,15.231546211727817
2388,PBI,DCA,19.790907002964772
2389,TTN,RSW,25.043961347997648
2390,ORD,TOL,8.0
2391,DEN,SGU,18.439088914585774
2392,DEN,GCC,10.198039027185569
2393,SLC,HLN,12.0
2394,DEN,SJC,27.387588429797905
2395,PHX,BFL,14.560219778561036
2396,DEN,CPR,7.211102550927978
2397,AEX,ATL,16.492422502470642
2398,SLC,CPR,10.770329614269007
2399,SLC,PIH,6.708203932499369
2400,DEN,FAT,24.47529366524537
2401,PHF,ATL,17.88854381999832
2402,SLC,BOI,11.661903789690601
2403,DEN,SUN,17.232527382830412
2404,BUR,SMF,10.0
2405,MCO,DAY,18.24280680158621
2406,TPA,BDL,27.527440854536408
2407,PHX,BNA,31.40700558792576
2408,ANC,BET,19.266551326067674
2409,ATL,BNA,7.211102550927978
2410,SLC,VEL,6.0
2411,SLC,RDM,17.232527382830412
2412,SLC,SUN,8.48528137423857
2413,FSD,MSP,6.324555320336759
2414,DEN,BFL,24.83867951401604
2415,DEN,HYS,10.198039027185569
2416,DEN,EUG,31.4350123270216
2417,DEN,BUR,23.78570999570961
2418,PHX,SBA,14.142135623730951
2419,CNY,SLC,8.485281374238571
2420,SLC,PSC,16.0
2421,SLC,COD,8.94427190999916
2422,SLC,PSP,17.204650534085253
2423,KOA,OGG,3.0
2424,MSP,INL,8.0
2425,PHX,ONT,10.198039027185569
2426,PHX,GEG,23.78570999570961
2427,BNA,DCA,18.439088914585774
2428,SFO,MKE,42.42640687119285
2429,DEN,GEG,24.422940035957996
2430,HOU,BOS,32.75362575349483
2431,OMA,MSP,7.211102550927978
2432,MSP,MCI,10.198039027185569
2433,MSP,STL,13.416407864998739
2434,LGA,MSY,24.298148077579903
2435,ICT,ATL,21.76235281397671
2436,MSN,ATL,17.88854381999832
2437,ORD,FNT,8.246211251235321
2438,AMA,IAH,16.97056274847714
2439,SLC,LGB,19.79898987322333
2440,DEN,SMF,27.247018185482247
2441,SLC,SMF,16.316862443496913
2442,MSY,DTW,23.62371689637344
2443,BRW,FAI,18.24280680158621
2444,SLC,GCC,14.422205101855956
2445,SLC,EKO,8.0
2446,CLT,MSP,25.298221281347036
2447,DEN,EGE,6.0
2448,BNA,HOU,18.24280680158621
2449,IAD,MDW,16.70449041425688
2450,MCI,FLL,30.56795707926848
2451,SAN,OAK,14.142135623730951
2452,SAT,HOU,6.0
2453,SMF,BUR,10.0
2454,OKC,MDW,18.659046063504963
2455,DEN,ANC,45.080927230925504
2456,SAN,CLT,44.545706863849404
2457,PDX,OGG,50.64227483042206
2458,LGB,AUS,25.45584412271571
2459,MIA,MSP,27.62607463973121
2460,GGG,DFW,6.0
2461,ORD,CVG,7.211102550927978
2462,AZO,ORD,6.708203932499369
2463,MSP,BJI,6.324555320336759
2464,SAV,ORD,17.30664612222715
2465,GJT,IAH,26.241951146970763
2466,SLC,IDA,6.324555320336759
2467,JAC,MSP,27.247018185482247
2468,DEN,SAF,8.94427190999916
2469,DEN,GUC,6.708203932499369
2470,DEN,IDA,17.88854381999832
2471,DEN,RNO,24.0
2472,DEN,JAC,14.422205101855956
2473,CMH,IAH,26.241951146970763
2474,CLT,LAS,42.017139360027834
2475,DEN,PSC,26.484712571594958
2476,DAL,MAF,12.165525060596439
2477,FLL,MCI,30.56795707926848
2478,GEG,LAS,17.88854381999832
2479,IND,FLL,22.908513701242168
2480,MKE,SFO,42.42640687119285
2481,RSW,BDL,27.988569095257443
2482,STL,FLL,24.992798962901293
2483,TPA,BUF,24.83867951401604
2484,LAX,IND,39.06916943063929
2485,RDU,FLL,18.439088914585774
2486,RSW,HPN,27.200000000000003
2487,IAH,MOB,14.142135623730951
2488,DEN,PSP,21.466252583997985
2489,MSP,IMT,10.198039027185569
2490,MSP,BNA,17.00823330037544
2491,MSP,RAP,16.0
2492,DIK,MSP,18.439088914585774
2493,SRQ,ATL,12.649110640673518
2494,BHM,DTW,18.973665961010276
2495,DEN,HNL,50.37588708896351
2496,PHX,LIH,58.20927761104753
2497,LAX,PIT,46.367229807267975
2498,LGA,PHL,6.708203932499369
2499,CLT,MCI,23.29635164569766
2500,PIT,PHL,10.198039027185569
2501,AUS,EWR,30.095846889562686
2502,HOU,DCA,24.149534156997728
2503,JAX,BWI,16.473008225579203
2504,LGA,HOU,29.516097302997224
2505,MDW,PHL,19.464840096954305
2506,PHX,CLE,38.41874542459709
2507,DEN,OGG,49.826197928399075
2508,ORH,MCO,27.527440854536408
2509,MSP,SNA,31.680909077865802
2510,MSP,IAH,24.212393520674492
2511,MSP,AUS,23.29635164569766
2512,LGA,CMH,18.110770276274835
2513,LGA,TYS,17.88854381999832
2514,MSP,GRB,10.0
2515,SLC,JAC,6.324555320336759
2516,SLC,SNA,18.439088914585774
2517,MCI,EWR,24.029981273400946
2518,ONT,IAH,27.073234014428348
2519,SLC,BWI,42.017139360027834
2520,IAH,BRO,8.94427190999916
2521,XNA,ATL,16.70449041425688
2522,PHX,KOA,55.40830262695294
2523,CLT,BNA,12.165525060596439
2524,RDU,PHL,10.0
2525,BWI,MKE,18.24280680158621
2526,CAK,DEN,27.62607463973121
2527,CMH,BWI,12.0
2528,HOU,AUS,6.708203932499369
2529,MCI,DCA,27.247018185482247
2530,TUS,LAS,12.806248474865697
2531,PBI,ISP,25.043961347997648
2532,DEN,KOA,50.14219779786283
2533,PSP,PDX,21.466252583997985
2534,SEA,SAT,36.0
2535,SEA,LGB,23.29635164569766
2536,SRQ,JFK,25.298221281347036
2537,ORD,BWI,17.88854381999832
2538,ORD,CID,8.0
2539,LAX,EUG,19.332873557751316
2540,MSP,RHI,8.246211251235321
2541,SLC,FAT,17.88854381999832
2542,TUS,PHX,6.708203932499369
2543,FLL,LAX,46.367229807267975
2544,LEX,ATL,10.0
2545,HPN,TPA,26.629307163349182
2546,IAH,GUC,22.740272645683035
2547,SFO,DAL,31.771685507696944
2548,AUS,MDW,23.78570999570961
2549,CHS,BWI,16.1245154965971
2550,LBB,LAS,22.908513701242168
2551,MCI,PDX,34.36277055186325
2552,MCO,HOU,22.45707015618912
2553,OAK,AUS,31.153811965793206
2554,ABQ,LAS,18.110770276274835
2555,ABQ,PDX,30.18873962258113
2556,SAT,SAN,30.77661449867415
2557,SJC,SAN,12.806248474865697
2558,HOU,STL,16.473008225579203
2559,DFW,EGE,18.24280680158621
2560,DFW,FAT,26.832815729997478
2561,SEA,STL,39.88984833262719
2562,PNS,ORD,17.6
2563,LFT,ATL,15.231546211727817
2564,ORD,RST,10.770329614269007
2565,LGA,MYR,17.204650534085253
2566,MSP,HIB,6.324555320336759
2567,DEN,MFR,29.197260145431457
2568,MSP,ABR,10.198039027185569
2569,ORD,STC,16.1245154965971
2570,AUS,FLL,27.94279871451677
2571,OMA,EWR,25.228555249954365
2572,MSY,PHL,28.844410203711917
2573,BHM,DAL,16.079800993793423
2574,BWI,BDL,8.94427190999916
2575,MKE,BWI,18.24280680158621
2576,MKE,FLL,27.94279871451677
2577,MSY,FLL,16.70449041425688
2578,ALB,TPA,27.988569095257443
2579,RNO,LAX,12.165525060596439
2580,PHX,BUR,12.165525060596439
2581,DEN,LIH,52.083490666429036
2582,IAH,HDN,26.046112953759533
2583,IAH,MTJ,24.0
2584,DFW,SDF,21.466252583997985
2585,ORD,EGE,30.56795707926848
2586,SEA,AUS,36.27891949879434
2587,FLL,HPN,26.484712571594958
2588,SLC,MSO,13.416407864998739
2589,TRI,ATL,7.211102550927978
2590,ORD,TUL,18.867962264113206
2591,DFW,FAR,22.45707015618912
2592,SYR,ATL,20.489997559785117
2593,IAH,EGE,23.78570999570961
2594,PHL,RSW,22.908513701242168
2595,CLT,ALB,19.79898987322333
2596,CLT,RSW,18.110770276274835
2597,BWI,MDW,17.88854381999832
2598,BWI,RDU,8.94427190999916
2599,DEN,OAK,28.977232442039735
2600,IND,MCI,16.0
2601,MSY,MCI,17.232527382830412
2602,PIT,BWI,8.246211251235321
2603,TPA,DAL,23.78570999570961
2604,TPA,FNT,24.053274205396654
2605,LIH,PDX,52.92258497087987
2606,GRR,ATL,18.110770276274835
2607,MLU,ATL,16.1245154965971
2608,CHS,ORD,18.24280680158621
2609,MIA,IAD,21.346662502602136
2610,PHL,TPA,22.22791038311969
2611,ORD,MSN,8.485281374238571
2612,IND,IAH,21.525798475317938
2613,SLC,MFR,17.88854381999832
2614,OKC,IAD,24.268498099388022
2615,GUC,DFW,17.30664612222715
2616,VLD,ATL,6.324555320336759
2617,BNA,PHL,18.24280680158621
2618,FLL,MKE,27.94279871451677
2619,PBI,DTW,26.046112953759533
2620,ORD,JAN,18.973665961010276
2621,ORD,MLI,6.0
2622,ORD,ICT,17.232527382830412
2623,SFO,ACV,7.211102550927978
2624,SIT,KTN,8.94427190999916
2625,ORD,RAP,26.046112953759533
2626,ICT,LAS,28.844410203711917
2627,MCO,BHM,14.142135623730951
2628,MCO,CMH,17.672577627499617
2629,MDW,MSP,13.416407864998739
2630,MDW,SMF,40.95851559810243
2631,MDW,STL,8.48528137423857
2632,PWM,BWI,14.422205101855956
2633,ROC,MCO,24.83867951401604
2634,OMA,STL,11.661903789690601
2635,OGG,SMF,47.22880476997063
2636,SLC,HNL,59.72336226302066
2637,DAY,ATL,12.0
2638,LAX,TPA,43.79589021814718
2639,EWR,MCI,24.029981273400946
2640,DTW,GRB,10.770329614269007
2641,DTW,GSO,14.422205101855956
2642,BQK,ATL,7.211102550927978
2643,BMI,ORD,4.242640687119286
2644,LGA,BNA,21.76235281397671
2645,MCI,DTW,18.24280680158621
2646,DTW,ESC,10.0
2647,TYS,EWR,16.473008225579203
2648,DTW,CIU,8.246211251235321
2649,DCA,STL,20.8
2650,DSM,LAS,27.073234014428348
2651,EWR,AUS,30.095846889562686
2652,MDW,SDF,7.211102550927978
2653,MHT,BWI,11.661903789690601
2654,ONT,SMF,11.313708498984761
2655,FLL,SWF,25.848791074245618
2656,DCA,CHS,13.416407864998739
2657,ATL,DAB,10.0
2658,ATL,GRR,18.110770276274835
2659,FNT,ATL,18.110770276274835
2660,DTW,MCI,18.24280680158621
2661,PSG,JNU,8.485281374238571
2662,FAY,ATL,12.165525060596439
2663,ATL,SGF,19.697715603592208
2664,MKG,ORD,6.708203932499369
2665,JAC,LAX,20.489997559785117
2666,RDU,MCO,15.231546211727817
2667,OGG,PDX,50.64227483042206
2668,ATL,BTR,15.231546211727817
2669,BMI,ATL,16.1245154965971
2670,CSG,ATL,3.0
2671,ATL,TRI,7.211102550927978
2672,ORD,LIT,17.204650534085253
2673,TUL,MSP,16.492422502470642
2674,ABQ,SLC,14.142135623730951
2675,MYR,ATL,12.0
2676,OKC,MSP,19.697715603592208
2677,DEN,SBA,25.298221281347036
2678,AUS,MCO,25.799224794555357
2679,BUR,PHX,12.165525060596439
2680,CRP,HOU,8.485281374238571
2681,MCI,LAX,29.68636050444715
2682,SAT,EWR,31.680909077865802
2683,DTW,BDL,17.672577627499617
2684,ATL,AEX,16.492422502470642
2685,CLE,RDU,13.416407864998739
2686,ORD,AZO,6.708203932499369
2687,ORD,ROC,16.316862443496913
2688,SRQ,DTW,24.053274205396654
2689,ATL,CRW,11.661903789690601
2690,ATL,GPT,11.661903789690601
2691,DAY,MCO,18.24280680158621
2692,DTW,BWI,15.231546211727817
2693,MAF,HOU,14.560219778561036
2694,MKE,BOS,25.6
2695,TPA,MDW,23.78570999570961
2696,HNL,PDX,50.92582841741507
2697,HOU,JFK,29.516097302997224
2698,LAX,CVG,41.430423603916964
2699,IAD,SAV,14.422205101855956
2700,IAD,ORF,6.708203932499369
2701,AVP,DTW,16.1245154965971
2702,DTW,LEX,8.246211251235321
2703,GSP,DTW,16.1245154965971
2704,IAD,PVD,13.416407864998739
2705,DFW,RAP,21.466252583997985
2706,DFW,GRI,16.1245154965971
2707,DRO,DFW,17.88854381999832
2708,ATL,SBN,16.492422502470642
2709,DTW,BNA,13.416407864998739
2710,IAD,STL,20.8
2711,IAD,IND,18.110770276274835
2712,DTW,PHL,17.08800749063506
2713,TUL,IAD,28.977232442039735
2714,EWR,MKE,21.04471430074545
2715,CHO,ATL,15.620499351813308
2716,AUS,HRL,8.0
2717,BWI,BUF,7.211102550927978
2718,DEN,HOU,21.525798475317938
2719,SNA,LAS,7.211102550927978
2720,TPA,PIT,21.04471430074545
2721,PHL,PBI,22.285421243494593
2722,EGE,DFW,18.24280680158621
2723,EWN,ATL,14.560219778561036
2724,LGA,STL,27.387588429797905
2725,LGA,CHO,10.770329614269007
2726,BNA,JFK,21.76235281397671
2727,PDX,SBA,18.24280680158621
2728,RDM,SLC,17.232527382830412
2729,SJC,IAH,32.643529220965064
2730,IAD,TYS,13.416407864998739
2731,FLL,TTN,24.37047393876451
2732,SFO,JAC,21.466252583997985
2733,IAD,EWR,7.211102550927978
2734,FLL,RDU,18.439088914585774
2735,LGA,MKE,22.627416997969522
2736,SNA,SMF,12.806248474865697
2737,TPA,MHT,29.76172038038124
2738,LAX,MSY,33.94112549695428
2739,BOS,SLC,48.05996254680189
2740,LAS,BOS,53.28864794681884
2741,SDF,EWR,17.88854381999832
2742,HPN,ATL,21.76235281397671
2743,RIC,DTW,15.620499351813308
2744,ATL,VPS,7.211102550927978
2745,DFW,GCK,11.661903789690601
2746,DEN,CID,21.04471430074545
2747,DTW,PLN,6.324555320336759
2748,CLE,DCA,10.0
2749,MSY,LAX,33.94112549695428
2750,GRK,ATL,21.04471430074545
2751,BNA,TPA,19.697715603592208
2752,DAL,SAT,7.211102550927978
2753,SAN,BNA,37.50839905941068
2754,SNA,DAL,25.228555249954365
2755,OME,ANC,26.046112953759533
2756,MLI,ATL,16.0
2757,IAD,JAX,17.88854381999832
2758,ORD,LSE,8.94427190999916
2759,ORD,MEM,12.649110640673518
2760,ASE,ATL,27.364210202379308
2761,FCA,SLC,17.08800749063506
2762,LAX,SMX,6.708203932499369
2763,RNO,IAH,31.2
2764,JAC,EWR,43.34974048365226
2765,MSP,BRD,6.708203932499369
2766,DEN,OMA,18.439088914585774
2767,HSV,IAH,16.473008225579203
2768,IAD,CAE,12.806248474865697
2769,DTW,DSM,16.079800993793423
2770,JAC,SFO,21.466252583997985
2771,AUS,DCA,25.848791074245618
2772,BUF,BWI,7.211102550927978
2773,CMH,MCO,17.672577627499617
2774,DEN,OKC,16.1245154965971
2775,EWR,HOU,28.447847018711272
2776,HOU,EWR,28.447847018711272
2777,HOU,LGA,29.516097302997224
2778,OKC,DEN,16.1245154965971
2779,DFW,ORF,25.653069991718336
2780,ORD,LNK,18.110770276274835
2781,DFW,COU,15.620499351813308
2782,RAP,SLC,17.88854381999832
2783,SFO,RDD,6.0
2784,BFL,IAH,29.68636050444715
2785,ALB,ATL,22.740272645683035
2786,DAL,LBB,10.198039027185569
2787,MKE,SEA,42.42640687119285
2788,MSY,BNA,16.1245154965971
2789,ABQ,OAK,25.799224794555357
2790,PHX,OKC,24.212393520674492
2791,RSW,BWI,22.285421243494593
2792,SAT,MCO,27.247018185482247
2793,HOU,GSP,22.285421243494593
2794,PDX,ABQ,30.18873962258113
2795,PSP,ORD,36.09986149557918
2796,SAV,BOS,22.627416997969522
2797,HDN,ATL,28.849956672411135
2798,GRB,DTW,10.770329614269007
2799,DEN,PHF,33.68560523428368
2800,ASE,DFW,18.24280680158621
2801,IND,JFK,20.86144769664848
2802,CHA,DFW,19.790907002964772
2803,BZN,SFO,21.76235281397671
2804,LAX,HDN,20.86144769664848
2805,LAX,ICT,25.653069991718336
2806,CLT,ILM,6.324555320336759
2807,JAC,ATL,33.42813186524189
2808,BWI,CMH,12.0
2809,CLE,MDW,12.0
2810,LAS,DSM,27.073234014428348
2811,MCI,MDW,14.560219778561036
2812,MDW,MEM,12.649110640673518
2813,SAN,MSY,32.599386497294695
2814,LAX,CLE,45.425983753794476
2815,KOA,PDX,51.36224294167847
2816,EGE,ATL,27.364210202379308
2817,MSO,SLC,13.416407864998739
2818,MTJ,ATL,28.244645510255566
2819,DFW,MEI,18.0
2820,IAH,BHM,19.697715603592208
2821,IAH,RIC,31.516344965747535
2822,IAH,XNA,14.142135623730951
2823,IAH,LCH,6.708203932499369
2824,IAH,CLL,4.242640687119286
2825,TTN,MSP,31.06638054231616
2826,OGG,OAK,45.61578674099571
2827,ORD,GRR,6.708203932499369
2828,IAH,TYR,6.0
2829,OGG,KOA,3.0
2830,COD,SLC,8.94427190999916
2831,ATL,GTR,8.0
2832,JAC,ORD,27.70415131347647
2833,DEN,RKS,10.770329614269007
2834,HRL,AUS,8.0
2835,MDW,SAT,26.046112953759533
2836,OMA,MDW,16.0
2837,PHL,MDW,19.464840096954305
2838,EGE,MIA,35.43557534456016
2839,PBI,BDL,27.200000000000003
2840,PDX,ATL,47.81966122841106
2841,IAH,CRW,26.629307163349182
2842,CLE,JFK,16.1245154965971
2843,CVG,JFK,17.672577627499617
2844,BZN,ORD,29.19726014543145
2845,INL,MSP,8.0
2846,IAH,MKE,24.422940035957996
2847,IAH,LEX,22.740272645683035
2848,ORD,SLC,28.824989158714352
2849,DEN,LAR,6.708203932499369
2850,CMH,EWR,16.1245154965971
2851,IAH,MEM,16.97056274847714
2852,EGE,DEN,6.0
2853,IAH,BOS,32.75362575349483
2854,DCA,LGA,8.94427190999916
2855,BNA,SAT,22.22791038311969
2856,LAS,BHM,34.9857113690718
2857,MAF,DAL,12.165525060596439
2858,MCI,SAN,28.849956672411135
2859,MCO,MSY,18.110770276274835
2860,ABQ,MCI,20.238577025077632
2861,CLT,AUS,28.35207223467096
2862,MCO,RIC,19.697715603592208
2863,EWR,SLC,44.4
2864,DFW,CRW,27.3408119850161
2865,BNA,IAD,18.439088914585774
2866,MDT,DTW,14.560219778561036
2867,DFW,ASE,18.24280680158621
2868,IAH,GRR,26.241951146970763
2869,IAH,TYS,21.466252583997985
2870,MTJ,ORD,24.268498099388022
2871,IAH,MSP,24.212393520674492
2872,RDU,MDW,17.30664612222715
2873,SFO,CLE,49.43359181771035
2874,MSP,GRR,16.492422502470642
2875,BUF,DTW,10.0
2876,HNL,PHX,55.88702890653608
2877,OGG,LIH,6.324555320336759
2878,IMT,MSP,10.198039027185569
2879,IAH,PIT,29.76172038038124
2880,IAH,ORF,24.298148077579903
2881,BOI,SLC,11.661903789690601
2882,FNT,MCO,22.627416997969522
2883,GRR,MCO,23.29635164569766
2884,SMF,ONT,11.313708498984761
2885,MSP,BZN,28.844410203711917
2886,MSP,MKE,12.649110640673518
2887,MSP,DCA,27.3408119850161
2888,ORD,LAN,6.324555320336759
2889,ORD,CRW,13.416407864998739
2890,ORD,ERI,14.142135623730951
2891,ORD,EVV,6.0
2892,ORD,PAH,8.246211251235321
2893,ORD,EAU,10.0
2894,BZN,SLC,10.0
2895,ORD,AVL,15.620499351813308
2896,ROC,MSP,25.649951267010238
2897,FLL,LBE,22.45707015618912
2898,JAC,SLC,6.324555320336759
2899,ORD,BHM,16.1245154965971
2900,AUS,MSY,14.142135623730951
2901,BWI,PVD,10.770329614269007
2902,HOU,BWI,25.765092664300663
2903,MDW,OMA,16.0
2904,TUL,LAS,24.0
2905,LAS,BLI,22.22791038311969
2906,CMH,MSP,19.332873557751316
2907,ORD,ORF,19.332873557751316
2908,ORD,CAK,12.165525060596439
2909,ORD,MHT,25.649951267010238
2910,EWR,PVD,6.324555320336759
2911,ORD,STL,8.48528137423857
2912,SRQ,ORD,23.78570999570961
2913,ORD,LEX,8.48528137423857
2914,XNA,IAH,14.142135623730951
2915,MOB,ORD,17.672577627499617
2916,JMS,DVL,6.0
2917,SGU,DEN,18.439088914585774
2918,SEA,CLT,52.41679120281973
2919,BNA,MCI,17.08800749063506
2920,BUF,TPA,24.83867951401604
2921,MCO,RDU,15.231546211727817
2922,MDW,BOS,25.649951267010238
2923,MDW,BWI,17.88854381999832
2924,MDW,PIT,14.142135623730951
2925,MDW,RDU,17.30664612222715
2926,PVD,MDW,25.6
2927,TPA,LAS,41.04631530356897
2928,BOS,MSY,27.62607463973121
2929,MSP,IND,17.204650534085253
2930,MSP,FAR,7.211102550927978
2931,EWR,AVL,18.867962264113206
2932,ORD,SAV,17.30664612222715
2933,ORD,PVD,25.6
2934,ORD,CWA,7.211102550927978
2935,MCO,ILG,20.04794253782667
2936,OGG,SJC,46.692183500024925
2937,GRB,MSP,10.0
2938,ATL,MLU,16.1245154965971
2939,ELP,ATL,26.508866441249427
2940,BDL,MDW,24.0
2941,MDW,ALB,22.45707015618912
2942,MDW,CLE,12.0
2943,MDW,ORF,19.332873557751316
2944,RSW,CAK,22.400000000000002
2945,SMF,PDX,14.142135623730951
2946,OKC,DAL,6.324555320336759
2947,ANC,HNL,48.95058733049073
2948,OGG,SEA,52.099904030621786
2949,RST,ORD,10.770329614269007
2950,MSP,OKC,19.697715603592208
2951,ORF,JFK,10.0
2952,IAH,CAE,23.29635164569766
2953,GTR,ATL,8.0
2954,ATL,OAJ,14.142135623730951
2955,BET,ANC,19.266551326067674
2956,CHS,BOS,21.525798475317938
2957,BWI,ALB,8.48528137423857
2958,MDW,LIT,17.204650534085253
2959,LAS,DCA,45.66311421705707
2960,CLE,BOS,16.079800993793423
2961,PSC,SLC,16.0
2962,EWR,CVG,16.079800993793423
2963,SUN,DEN,17.232527382830412
2964,DCA,SLC,40.87052727822336
2965,ORD,HPN,22.400000000000002
2966,BZN,IAH,27.152900397563425
2967,BWI,ORF,6.0
2968,CAK,RSW,22.400000000000002
2969,RDU,BNA,16.1245154965971
2970,SEA,FAI,36.27891949879434
2971,DFW,LCH,8.94427190999916
2972,ATL,ABE,18.24280680158621
2973,DFW,EVV,18.659046063504963
2974,BIS,ORD,22.285421243494593
2975,ORD,ALO,10.198039027185569
2976,ICT,DEN,14.560219778561036
2977,OGG,LAX,48.19460550725569
2978,ATL,ABY,6.0
2979,ATL,PHF,17.88854381999832
2980,CAK,TPA,20.86144769664848
2981,SAN,MCI,28.849956672411135
2982,STL,RSW,24.0
2983,IAH,JAX,22.45707015618912
2984,SDF,ORD,7.211102550927978
2985,DFW,SPI,17.00823330037544
2986,ATL,LIT,16.1245154965971
2987,RDU,EWR,12.806248474865697
2988,ACY,TPA,23.075528162969533
2989,LAS,IAD,45.66311421705707
2990,ATL,BUF,17.30664612222715
2991,SMF,ORD,40.95851559810243
2992,ATL,CHS,8.246211251235321
2993,PHL,LAX,52.099904030621786
2994,PHL,PIT,10.198039027185569
2995,BOI,LAS,14.142135623730951
2996,CLE,BWI,10.770329614269007
2997,AMA,LAS,22.45707015618912
2998,TPA,MCI,27.152900397563425
2999,ATL,SHV,18.110770276274835
3000,SAF,LAX,19.464840096954305
3001,SLC,GJT,6.324555320336759
3002,SLC,SGU,7.211102550927978
3003,SLC,COS,14.560219778561036
3004,ORD,HSV,14.142135623730951
3005,AUS,CLT,28.35207223467096
3006,ISP,TPA,25.298221281347036
3007,MDW,BDL,24.0
3008,ALB,LAS,50.91168824543142
3009,OGG,SFO,45.61578674099571
3010,ATL,DHN,6.708203932499369
3011,ORD,MDT,17.672577627499617
3012,SLC,TWF,7.211102550927978
3013,CVG,MCO,18.24280680158621
3014,JAC,IAH,24.62194143441983
3015,SLC,OMA,25.649951267010238
3016,DAY,BWI,16.0
3017,MDW,IAD,16.70449041425688
3018,OMA,LAS,24.738633753705965
3019,JNU,PSG,8.485281374238571
3020,SLC,MCO,38.77318661136842
3021,ATL,TYS,6.708203932499369
3022,RAP,ORD,26.046112953759533
3023,EWR,XNA,24.475293665245363
3024,DFW,BMI,19.266551326067674
3025,TUS,PDX,28.30688962072661
3026,OMA,SLC,25.649951267010238
3027,SDF,IAD,16.0
3028,TUS,ATL,31.22306839501845
3029,GSP,IAH,22.285421243494593
3030,JFK,LGB,54.64942817633136
3031,CVG,DEN,24.0
3032,LIH,LAX,51.264022471905186
3033,BWI,SDF,18.110770276274835
3034,DAL,AMA,11.661903789690601
3035,FNT,TPA,24.053274205396654
3036,MDW,JAX,20.04794253782667
3037,MDW,RSW,25.848791074245618
3038,PHX,TUL,27.62028240261131
3039,SJC,BUR,8.48528137423857
3040,KOA,LAX,48.596296155159806
3041,MIA,STL,26.241951146970763
3042,ANC,ADK,34.550832117331126
3043,ORD,ELM,17.672577627499617
3044,CHA,ORD,12.649110640673518
3045,LGA,SDF,19.464840096954305
3046,SRQ,BOS,29.76172038038124
3047,IAH,SHV,7.211102550927978
3048,IAH,MLU,8.48528137423857
3049,BUF,MDW,18.110770276274835
3050,LIT,LAS,27.70415131347647
3051,MKE,DCA,17.232527382830412
3052,ATL,CAK,15.231546211727817
3053,OGG,PHX,55.05633478538142
3054,AUS,SLC,27.527440854536408
3055,TYS,LGA,17.88854381999832
3056,SAT,SLC,27.247018185482247
3057,ISN,IAH,24.738633753705965
3058,CLL,IAH,4.242640687119286
3059,RSW,PHL,22.908513701242168
3060,RSW,CMH,20.86144769664848
3061,HOU,ELP,17.88854381999832
3062,JNU,SEA,26.046112953759533
3063,LCH,IAH,6.708203932499369
3064,CRP,HRL,3.0
3065,DEN,TYS,25.653069991718336
3066,GCC,SLC,14.422205101855956
