,ord_airport,dest_airport,depart_time,arr_time,day
21779,DIK,DEN,715.0,851.0,7
21780,DIK,DEN,1243.0,1426.0,8
21781,DIK,DEN,,,9
21782,DIK,DEN,,,9
21783,DIK,DEN,906.0,1050.0,10
21784,DIK,DEN,1232.0,1425.0,10
21785,DIK,DEN,715.0,847.0,11
21786,DIK,DEN,1230.0,1401.0,11
21787,DIK,DEN,710.0,836.0,12
21788,DIK,DEN,1246.0,1410.0,12
21789,DIK,DEN,713.0,840.0,13
21790,DIK,DEN,1251.0,1417.0,13
21791,DIK,DEN,723.0,858.0,14
21792,DIK,DEN,804.0,1044.0,15
21793,DIK,DEN,818.0,1019.0,16
21794,DIK,DEN,1334.0,1519.0,16
21795,DIK,DEN,856.0,1038.0,17
21796,DIK,DEN,1257.0,1432.0,17
21797,DIK,DEN,715.0,852.0,18
21798,DIK,DEN,1311.0,1439.0,18
21799,DIK,DEN,711.0,856.0,19
21800,DIK,DEN,1350.0,1514.0,19
21801,DIK,DEN,720.0,909.0,20
21802,DIK,DEN,1254.0,1449.0,20
21803,DIK,DEN,704.0,920.0,21
21804,DIK,DEN,807.0,1039.0,22
21805,DIK,DEN,706.0,1040.0,23
21806,DIK,DEN,1415.0,1548.0,23
21807,DIK,DEN,710.0,843.0,24
21808,DIK,DEN,1246.0,1430.0,24
21809,DIK,DEN,1247.0,1453.0,25
21810,DIK,DEN,1412.0,1612.0,25
21811,DIK,DEN,710.0,858.0,26
21812,DIK,DEN,1300.0,1519.0,26
21813,DIK,DEN,709.0,856.0,27
21814,DIK,DEN,1250.0,1429.0,27
21815,DIK,DEN,710.0,910.0,28
21816,MDW,MSP,1108.0,1310.0,1
21817,MDW,DTW,,,1
21818,MDW,DTW,,,2
21819,MDW,DTW,,,2
21820,MDW,MSP,935.0,1100.0,2
21821,MDW,MSP,1347.0,1505.0,2
21822,MDW,DTW,1302.0,1507.0,2
21823,MDW,MSP,1511.0,1640.0,2
21824,MDW,DTW,1703.0,1921.0,2
21825,MDW,MSP,,,2
21826,MDW,DTW,2150.0,2348.0,2
21827,MDW,MSP,1925.0,2047.0,2
21828,MDW,DTW,,,3
21829,MDW,DTW,905.0,1119.0,3
21830,MDW,MSP,923.0,1039.0,3
21831,MDW,MSP,1114.0,1238.0,3
21832,MDW,DTW,1410.0,1610.0,3
21833,MDW,MSP,1253.0,1439.0,3
21834,MDW,DTW,1636.0,1936.0,3
21835,MDW,MSP,,,3
21836,MDW,DTW,1906.0,2113.0,3
21837,MDW,MSP,2152.0,2337.0,3
21838,MDW,DTW,928.0,1209.0,4
21839,MDW,DTW,856.0,1115.0,4
21840,MDW,MSP,915.0,1041.0,4
21841,MDW,MSP,1259.0,1440.0,4
21842,MDW,DTW,,,4
21843,MDW,MSP,1421.0,1551.0,4
21844,MDW,DTW,1901.0,2128.0,4
21845,MDW,MSP,1919.0,2041.0,4
21846,MDW,DTW,2033.0,2226.0,4
21847,MDW,MSP,1918.0,2037.0,4
21848,MDW,DTW,657.0,909.0,5
21849,MDW,DTW,1029.0,1233.0,5
21850,MDW,MSP,914.0,1041.0,5
21851,MDW,MSP,1056.0,1223.0,5
21852,MDW,DTW,1223.0,1432.0,5
21853,MDW,MSP,1409.0,1529.0,5
21854,MDW,DTW,1631.0,1837.0,5
21855,MDW,MSP,1721.0,1845.0,5
21856,MDW,DTW,1833.0,2046.0,5
21857,MDW,MSP,1920.0,2039.0,5
21858,MDW,DTW,655.0,904.0,6
21859,MDW,DTW,900.0,1125.0,6
21860,MDW,MSP,911.0,1034.0,6
21861,MDW,MSP,1112.0,1231.0,6
21862,MDW,DTW,1224.0,1430.0,6
21863,MDW,MSP,1252.0,1421.0,6
21864,MDW,DTW,1631.0,1838.0,6
21865,MDW,MSP,1936.0,2112.0,6
21866,MDW,DTW,1834.0,2039.0,6
21867,MDW,MSP,2014.0,2134.0,6
21868,MDW,MSP,829.0,1003.0,7
21869,MDW,DTW,1227.0,1426.0,7
21870,MDW,MSP,832.0,941.0,8
21871,MDW,MSP,1100.0,1217.0,8
21872,MDW,DTW,1228.0,1430.0,8
21873,MDW,MSP,1254.0,1407.0,8
21874,MDW,DTW,1627.0,1844.0,8
21875,MDW,MSP,1723.0,1852.0,8
21876,MDW,DTW,2122.0,2343.0,8
21877,MDW,MSP,1920.0,2104.0,8
21878,MDW,DTW,656.0,859.0,9
21879,MDW,DTW,852.0,1133.0,9
21880,MDW,MSP,914.0,1049.0,9
21881,MDW,MSP,1054.0,1223.0,9
21882,MDW,DTW,1256.0,1501.0,9
21883,MDW,MSP,1300.0,1429.0,9
21884,MDW,DTW,1717.0,1936.0,9
21885,MDW,MSP,1723.0,1847.0,9
21886,MDW,DTW,1839.0,2036.0,9
21887,MDW,MSP,2132.0,2311.0,9
21888,MDW,DTW,655.0,901.0,10
21889,MDW,DTW,1039.0,1238.0,10
21890,MDW,MSP,1201.0,1324.0,10
21891,MDW,MSP,1116.0,1255.0,10
21892,MDW,DTW,1249.0,1444.0,10
21893,MDW,MSP,1255.0,1414.0,10
21894,MDW,DTW,1631.0,1852.0,10
21895,MDW,MSP,1726.0,1858.0,10
21896,MDW,DTW,1833.0,2033.0,10
21897,MDW,MSP,2149.0,2304.0,10
21898,MDW,DTW,650.0,902.0,11
21899,MDW,DTW,850.0,1122.0,11
21900,MDW,MSP,914.0,1049.0,11
21901,MDW,MSP,1120.0,1246.0,11
21902,MDW,DTW,1233.0,1450.0,11
21903,MDW,MSP,1253.0,1416.0,11
21904,MDW,DTW,1627.0,1838.0,11
21905,MDW,MSP,1721.0,1853.0,11
21906,MDW,DTW,1839.0,2036.0,11
21907,MDW,MSP,1917.0,2042.0,11
21908,MDW,DTW,655.0,907.0,12
21909,MDW,DTW,1001.0,1155.0,12
21910,MDW,MSP,915.0,1034.0,12
21911,MDW,MSP,1056.0,1210.0,12
21912,MDW,DTW,1226.0,1424.0,12
21913,MDW,MSP,1350.0,1514.0,12
21914,MDW,DTW,1625.0,1821.0,12
21915,MDW,MSP,1726.0,1856.0,12
21916,MDW,DTW,2014.0,2214.0,12
21917,MDW,MSP,1924.0,2057.0,12
21918,MDW,DTW,657.0,905.0,13
21919,MDW,DTW,929.0,1130.0,13
21920,MDW,MSP,1114.0,1231.0,13
21921,MDW,DTW,1330.0,1540.0,13
21922,MDW,MSP,1250.0,1409.0,13
21923,MDW,DTW,1635.0,1845.0,13
21924,MDW,MSP,1924.0,2050.0,13
21925,MDW,DTW,1630.0,1839.0,14
21926,MDW,MSP,1701.0,1836.0,14
21927,MDW,DTW,1300.0,1514.0,15
21928,MDW,MSP,1729.0,1918.0,15
21929,MDW,DTW,922.0,1123.0,16
21930,MDW,MSP,1150.0,1308.0,16
21931,MDW,DTW,1253.0,1450.0,16
21932,MDW,MSP,1250.0,1424.0,16
21933,MDW,DTW,1639.0,1836.0,16
21934,MDW,MSP,2110.0,2220.0,16
21935,MDW,DTW,911.0,1126.0,17
21936,MDW,DTW,1237.0,1442.0,17
21937,MDW,MSP,1259.0,1426.0,17
21938,MDW,DTW,1632.0,1834.0,17
21939,MDW,MSP,1919.0,2033.0,17
21940,MDW,DTW,917.0,1133.0,18
21941,MDW,MSP,1319.0,1438.0,18
21942,MDW,DTW,1236.0,1444.0,18
21943,MDW,MSP,1250.0,1403.0,18
21944,MDW,DTW,1735.0,1939.0,18
21945,MDW,MSP,1930.0,2114.0,18
21946,MDW,DTW,1059.0,1255.0,19
21947,MDW,MSP,1108.0,1238.0,19
21948,MDW,DTW,1235.0,1438.0,19
21949,MDW,MSP,1257.0,1417.0,19
21950,MDW,MSP,,,19
21951,MDW,DTW,937.0,1130.0,20
21952,MDW,MSP,1134.0,1304.0,20
21953,MDW,DTW,1303.0,1510.0,20
21954,MDW,MSP,1312.0,1442.0,20
21955,MDW,DTW,1627.0,1834.0,20
21956,MDW,MSP,643.0,802.0,22
21957,MDW,MSP,1135.0,1252.0,22
21958,MDW,DTW,1234.0,1448.0,22
21959,MDW,MSP,1253.0,1420.0,22
21960,MDW,DTW,1630.0,1822.0,22
21961,MDW,MSP,1936.0,2058.0,22
21962,MDW,DTW,707.0,916.0,23
21963,MDW,DTW,927.0,1125.0,23
21964,MDW,MSP,1110.0,1233.0,23
21965,MDW,DTW,1239.0,1446.0,23
21966,MDW,MSP,1253.0,1421.0,23
21967,MDW,DTW,1627.0,1837.0,23
21968,MDW,MSP,1926.0,2054.0,23
21969,MDW,DTW,655.0,902.0,24
21970,MDW,DTW,914.0,1117.0,24
21971,MDW,DTW,1235.0,1441.0,24
21972,MDW,MSP,,,24
21973,MDW,DTW,1656.0,1921.0,24
21974,MDW,MSP,1936.0,2059.0,24
21975,MDW,DTW,653.0,853.0,25
21976,MDW,DTW,914.0,1114.0,25
21977,MDW,MSP,1116.0,1238.0,25
21978,MDW,DTW,1302.0,1504.0,25
21979,MDW,MSP,1251.0,1420.0,25
21980,MDW,DTW,1629.0,1854.0,25
21981,MDW,MSP,1924.0,2110.0,25
21982,MDW,DTW,933.0,1147.0,26
21983,MDW,MSP,1110.0,1238.0,26
21984,MDW,DTW,1524.0,1721.0,26
21985,MDW,MSP,1314.0,1449.0,26
21986,MDW,DTW,1709.0,1911.0,26
21987,MDW,MSP,1927.0,2040.0,26
21988,MDW,DTW,922.0,1123.0,27
21989,MDW,MSP,1331.0,1451.0,27
21990,MDW,DTW,1245.0,1451.0,27
21991,MDW,MSP,1250.0,1410.0,27
21992,MDW,DTW,1634.0,1833.0,27
21993,CVG,IAH,826.0,1011.0,1
21994,CVG,ORD,,,1
21995,CVG,EWR,1412.0,1605.0,1
21996,CVG,ORD,,,1
21997,CVG,EWR,,,1
21998,CVG,IAH,1830.0,2017.0,1
21999,CVG,EWR,,,2
22000,CVG,IAH,926.0,1127.0,2
22001,CVG,EWR,,,2
22002,CVG,IAH,1144.0,1350.0,2
22003,CVG,EWR,,,2
22004,CVG,ORD,,,2
22005,CVG,LGA,,,2
22006,CVG,EWR,,,2
22007,CVG,ORD,1702.0,1729.0,2
22008,CVG,IAH,1846.0,2028.0,2
22009,CVG,ORD,2032.0,2049.0,2
22010,CVG,EWR,1921.0,2107.0,2
22011,CVG,EWR,600.0,758.0,3
22012,CVG,ORD,809.0,851.0,3
22013,CVG,EWR,913.0,1101.0,3
22014,CVG,IAH,1146.0,1338.0,3
22015,CVG,EWR,1410.0,1612.0,3
22016,CVG,ORD,1603.0,1622.0,3
22017,CVG,LGA,,,3
22018,CVG,EWR,1605.0,1754.0,3
22019,CVG,ORD,,,3
22020,CVG,IAH,1848.0,2043.0,3
22021,CVG,ORD,,,3
22022,CVG,EWR,1921.0,2110.0,3
22023,CVG,EWR,545.0,720.0,4
22024,CVG,ORD,837.0,847.0,4
22025,CVG,EWR,916.0,1100.0,4
22026,CVG,IAH,1150.0,1342.0,4
22027,CVG,EWR,1411.0,1601.0,4
22028,CVG,ORD,,,4
22029,CVG,LGA,1558.0,1734.0,4
22030,CVG,EWR,1615.0,1823.0,4
22031,CVG,ORD,1713.0,1728.0,4
22032,CVG,IAH,1827.0,1958.0,4
22033,CVG,ORD,1906.0,1915.0,4
22034,CVG,EWR,2213.0,2400.0,4
22035,CVG,EWR,555.0,821.0,5
22036,CVG,ORD,922.0,952.0,5
22037,CVG,IAH,835.0,1053.0,5
22038,CVG,EWR,912.0,1054.0,5
22039,CVG,IAH,1214.0,1350.0,5
22040,CVG,EWR,1457.0,1644.0,5
22041,CVG,ORD,1557.0,1616.0,5
22042,CVG,LGA,,,5
22043,CVG,EWR,1710.0,1904.0,5
22044,CVG,ORD,1653.0,1710.0,5
22045,CVG,IAH,1833.0,2000.0,5
22046,CVG,ORD,1912.0,1938.0,5
22047,CVG,EWR,2000.0,2203.0,5
22048,CVG,EWR,552.0,756.0,6
22049,CVG,ORD,811.0,839.0,6
22050,CVG,IAH,831.0,957.0,6
22051,CVG,EWR,913.0,1055.0,6
22052,CVG,IAH,1149.0,1320.0,6
22053,CVG,EWR,1418.0,1615.0,6
22054,CVG,ORD,1553.0,1610.0,6
22055,CVG,LGA,1836.0,2042.0,6
22056,CVG,EWR,1609.0,1807.0,6
22057,CVG,ORD,1651.0,1659.0,6
22058,CVG,IAH,1837.0,2026.0,6
22059,CVG,ORD,1901.0,1926.0,6
22060,CVG,EWR,1933.0,2123.0,6
22061,CVG,ORD,818.0,849.0,7
22062,CVG,IAH,834.0,959.0,7
22063,CVG,IAH,1151.0,1328.0,7
22064,CVG,EWR,1424.0,1605.0,7
22065,CVG,ORD,1556.0,1606.0,7
22066,CVG,ORD,1755.0,1803.0,7
22067,CVG,IAH,837.0,1016.0,8
22068,CVG,ORD,1051.0,1119.0,8
22069,CVG,EWR,1414.0,1604.0,8
22070,CVG,ORD,1610.0,1628.0,8
22071,CVG,LGA,,,8
22072,CVG,EWR,1632.0,1910.0,8
22073,CVG,IAH,1841.0,2009.0,8
22074,CVG,EWR,1929.0,2128.0,8
22075,CVG,EWR,,,9
22076,CVG,ORD,813.0,907.0,9
22077,CVG,IAH,832.0,952.0,9
22078,CVG,EWR,,,9
22079,CVG,IAH,1150.0,1314.0,9
22080,CVG,EWR,1429.0,1623.0,9
22081,CVG,ORD,1630.0,1704.0,9
22082,CVG,LGA,,,9
22083,CVG,EWR,1633.0,1901.0,9
22084,CVG,ORD,1707.0,1723.0,9
22085,CVG,IAH,1838.0,2005.0,9
22086,CVG,ORD,1924.0,1946.0,9
22087,CVG,EWR,1943.0,2142.0,9
22088,CVG,EWR,550.0,759.0,10
22089,CVG,ORD,1028.0,1047.0,10
22090,CVG,EWR,918.0,1116.0,10
22091,CVG,IAH,1339.0,1518.0,10
22092,CVG,EWR,1418.0,1619.0,10
22093,CVG,ORD,1558.0,1617.0,10
22094,CVG,LGA,1602.0,1814.0,10
22095,CVG,EWR,1608.0,1818.0,10
22096,CVG,ORD,1648.0,1659.0,10
22097,CVG,IAH,1836.0,2019.0,10
22098,CVG,ORD,1902.0,1918.0,10
22099,CVG,EWR,1927.0,2153.0,10
22100,CVG,EWR,557.0,810.0,11
22101,CVG,ORD,824.0,916.0,11
22102,CVG,EWR,912.0,1104.0,11
22103,CVG,IAH,1151.0,1340.0,11
22104,CVG,EWR,1410.0,1603.0,11
22105,CVG,ORD,1553.0,1606.0,11
22106,CVG,LGA,1717.0,1856.0,11
22107,CVG,EWR,1618.0,1806.0,11
22108,CVG,ORD,1654.0,1713.0,11
22109,CVG,IAH,1834.0,2025.0,11
22110,CVG,ORD,1906.0,1932.0,11
22111,CVG,EWR,1928.0,2124.0,11
22112,CVG,EWR,556.0,746.0,12
22113,CVG,ORD,613.0,628.0,12
22114,CVG,IAH,834.0,1022.0,12
22115,CVG,EWR,850.0,1053.0,12
22116,CVG,ORD,1054.0,1128.0,12
22117,CVG,IAH,1233.0,1423.0,12
22118,CVG,ORD,1242.0,1321.0,12
22119,CVG,EWR,1431.0,1624.0,12
22120,CVG,LGA,1606.0,1750.0,12
22121,CVG,EWR,1825.0,2051.0,12
22122,CVG,IAH,1838.0,2002.0,12
22123,CVG,EWR,1941.0,2212.0,12
22124,CVG,EWR,557.0,815.0,13
22125,CVG,ORD,612.0,637.0,13
22126,CVG,IAH,830.0,1012.0,13
22127,CVG,EWR,846.0,1037.0,13
22128,CVG,XNA,930.0,1020.0,13
22129,CVG,ORD,1053.0,1102.0,13
22130,CVG,IAH,1228.0,1359.0,13
22131,CVG,ORD,1208.0,1225.0,13
22132,CVG,EWR,1400.0,1603.0,13
22133,CVG,EWR,1629.0,1812.0,13
22134,CVG,IAH,1840.0,2017.0,13
22135,CVG,EWR,1927.0,2117.0,13
22136,CVG,GRR,1957.0,2144.0,13
22137,CVG,EWR,803.0,952.0,14
22138,CVG,IAH,837.0,1010.0,14
22139,CVG,ORD,1054.0,1125.0,14
22140,CVG,IAH,1148.0,1333.0,14
22141,CVG,LGA,1258.0,1457.0,14
22142,CVG,EWR,,,14
22143,CVG,EWR,,,14
22144,CVG,ORD,1631.0,1653.0,14
22145,CVG,IAH,1941.0,2128.0,14
22146,CVG,DEN,852.0,1017.0,15
22147,CVG,EWR,,,15
22148,CVG,ORD,1155.0,1221.0,15
22149,CVG,EWR,1406.0,1559.0,15
22150,CVG,EWR,,,15
22151,CVG,ORD,1830.0,1904.0,15
22152,CVG,IAH,1847.0,2031.0,15
22153,CVG,EWR,1926.0,2115.0,15
22154,CVG,EWR,1052.0,1254.0,16
22155,CVG,ORD,603.0,638.0,16
22156,CVG,IAH,620.0,832.0,16
22157,CVG,XNA,,,16
22158,CVG,ORD,1110.0,1139.0,16
22159,CVG,IAH,1220.0,1515.0,16
22160,CVG,ORD,1200.0,1226.0,16
22161,CVG,EWR,1416.0,,16
22162,CVG,EWR,1626.0,1839.0,16
22163,CVG,IAH,1957.0,2222.0,16
22164,CVG,EWR,2026.0,2225.0,16
22165,CVG,GRR,1951.0,2127.0,16
22166,CVG,EWR,552.0,814.0,17
22167,CVG,ORD,600.0,613.0,17
22168,CVG,IAH,617.0,840.0,17
22169,CVG,EWR,844.0,1122.0,17
22170,CVG,XNA,932.0,1042.0,17
22171,CVG,ORD,1053.0,1120.0,17
22172,CVG,IAH,1201.0,1359.0,17
22173,CVG,ORD,1231.0,1239.0,17
22174,CVG,EWR,1357.0,1548.0,17
22175,CVG,ORD,1623.0,1634.0,17
22176,CVG,EWR,1652.0,1842.0,17
22177,CVG,IAH,1918.0,2059.0,17
22178,CVG,EWR,1946.0,2123.0,17
22179,CVG,GRR,1957.0,2057.0,17
22180,CVG,EWR,557.0,840.0,18
22181,CVG,ORD,610.0,720.0,18
22182,CVG,IAH,627.0,930.0,18
22183,CVG,EWR,857.0,1148.0,18
22184,CVG,XNA,1005.0,1110.0,18
22185,CVG,ORD,1056.0,1113.0,18
22186,CVG,IAH,1150.0,1342.0,18
22187,CVG,ORD,1206.0,1223.0,18
22188,CVG,EWR,1431.0,1619.0,18
22189,CVG,EWR,1607.0,1807.0,18
22190,CVG,IAH,1835.0,2020.0,18
22191,CVG,EWR,2018.0,2216.0,18
22192,CVG,GRR,1958.0,2115.0,18
22193,CVG,EWR,552.0,805.0,19
22194,CVG,ORD,610.0,643.0,19
22195,CVG,IAH,620.0,835.0,19
22196,CVG,EWR,831.0,1037.0,19
22197,CVG,XNA,931.0,1015.0,19
22198,CVG,ORD,1052.0,1118.0,19
22199,CVG,IAH,1159.0,1348.0,19
22200,CVG,ORD,1208.0,1220.0,19
22201,CVG,EWR,1407.0,1613.0,19
22202,CVG,EWR,1709.0,1911.0,19
22203,CVG,IAH,1841.0,2019.0,19
22204,CVG,EWR,2034.0,2245.0,19
22205,CVG,GRR,1955.0,2057.0,19
22206,CVG,EWR,600.0,813.0,20
22207,CVG,ORD,614.0,652.0,20
22208,CVG,IAH,628.0,819.0,20
22209,CVG,EWR,833.0,1026.0,20
22210,CVG,XNA,935.0,1024.0,20
22211,CVG,ORD,1041.0,1052.0,20
22212,CVG,IAH,1147.0,1324.0,20
22213,CVG,ORD,1210.0,1232.0,20
22214,CVG,EWR,1404.0,1550.0,20
22215,CVG,EWR,1647.0,1834.0,20
22216,CVG,IAH,1941.0,2119.0,20
22217,CVG,EWR,2129.0,2311.0,20
22218,CVG,GRR,1956.0,2055.0,20
22219,CVG,IAH,656.0,933.0,21
22220,CVG,EWR,930.0,1242.0,21
22221,CVG,ORD,1104.0,1201.0,21
22222,CVG,IAH,1239.0,1444.0,21
22223,CVG,LGA,,,21
22224,CVG,EWR,1400.0,1618.0,21
22225,CVG,EWR,,,21
22226,CVG,ORD,1650.0,1727.0,21
22227,CVG,IAH,1739.0,1923.0,21
22228,CVG,DEN,843.0,1052.0,22
22229,CVG,ORD,1051.0,1107.0,22
22230,CVG,EWR,1135.0,1333.0,22
22231,CVG,EWR,1400.0,1541.0,22
22232,CVG,ORD,1628.0,1633.0,22
22233,CVG,MSN,1625.0,1705.0,22
22234,CVG,EWR,1643.0,1827.0,22
22235,CVG,IAH,1915.0,2102.0,22
22236,CVG,EWR,1930.0,2117.0,22
22237,CVG,GRR,2002.0,2100.0,22
22238,CVG,EWR,554.0,749.0,23
22239,CVG,ORD,604.0,622.0,23
22240,CVG,IAH,619.0,848.0,23
22241,CVG,EWR,837.0,1017.0,23
22242,CVG,XNA,931.0,1031.0,23
22243,CVG,ORD,1050.0,1118.0,23
22244,CVG,IAH,1213.0,1405.0,23
22245,CVG,ORD,1209.0,1220.0,23
22246,CVG,EWR,1351.0,1540.0,23
22247,CVG,EWR,1655.0,1844.0,23
22248,CVG,IAH,1859.0,2107.0,23
22249,CVG,EWR,1928.0,2123.0,23
22250,CVG,GRR,1953.0,2054.0,23
22251,CVG,EWR,550.0,751.0,24
22252,CVG,ORD,617.0,634.0,24
22253,CVG,EWR,919.0,1100.0,24
22254,CVG,XNA,1213.0,1253.0,24
22255,CVG,ORD,1050.0,1104.0,24
22256,CVG,IAH,1143.0,1324.0,24
22257,CVG,ORD,1200.0,1209.0,24
22258,CVG,EWR,1402.0,1558.0,24
22259,CVG,EWR,1622.0,1813.0,24
22260,CVG,IAH,1838.0,2027.0,24
22261,CVG,EWR,1954.0,2146.0,24
22262,CVG,GRR,1951.0,2053.0,24
22263,CVG,EWR,551.0,746.0,25
22264,CVG,ORD,606.0,620.0,25
22265,CVG,IAH,618.0,820.0,25
22266,CVG,EWR,837.0,1016.0,25
22267,CVG,XNA,930.0,1024.0,25
22268,CVG,ORD,1038.0,1050.0,25
22269,CVG,IAH,1147.0,1339.0,25
22270,CVG,ORD,1201.0,1227.0,25
22271,CVG,EWR,1356.0,1536.0,25
22272,CVG,EWR,1614.0,1821.0,25
22273,CVG,IAH,1833.0,2004.0,25
22274,CVG,EWR,1929.0,2116.0,25
22275,CVG,GRR,1954.0,2052.0,25
22276,CVG,EWR,555.0,746.0,26
22277,CVG,ORD,609.0,620.0,26
22278,CVG,IAH,623.0,833.0,26
22279,CVG,EWR,842.0,1023.0,26
22280,CVG,XNA,932.0,1029.0,26
22281,CVG,ORD,1456.0,1511.0,26
22282,CVG,IAH,1143.0,1326.0,26
22283,CVG,ORD,1520.0,1536.0,26
22284,CVG,EWR,1402.0,1557.0,26
22285,CVG,EWR,1612.0,1807.0,26
22286,CVG,IAH,2115.0,2300.0,26
22287,CVG,EWR,2000.0,2206.0,26
22288,CVG,GRR,2003.0,2138.0,26
22289,CVG,EWR,600.0,754.0,27
22290,CVG,ORD,621.0,637.0,27
22291,CVG,IAH,910.0,1112.0,27
22292,CVG,EWR,854.0,1040.0,27
22293,CVG,XNA,930.0,1022.0,27
22294,CVG,ORD,1105.0,1112.0,27
22295,CVG,IAH,1155.0,1352.0,27
22296,CVG,ORD,1207.0,1224.0,27
22297,CVG,EWR,1401.0,1544.0,27
22298,CVG,EWR,1616.0,1816.0,27
22299,CVG,IAH,1841.0,2038.0,27
22300,CVG,EWR,1920.0,2109.0,27
22301,CVG,GRR,2000.0,2108.0,27
22302,CVG,IAH,556.0,751.0,28
22303,CVG,EWR,807.0,953.0,28
22304,CVG,ORD,1110.0,1117.0,28
22305,CVG,IAH,1143.0,1326.0,28
22306,CVG,EWR,1359.0,1547.0,28
22307,CVG,EWR,1615.0,1800.0,28
22308,CVG,ORD,1647.0,1657.0,28
22309,CVG,IAH,1645.0,1837.0,28
22310,CVG,DTW,1719.0,1825.0,28
22311,DAY,ORD,,,1
22312,DAY,ORD,,,1
22313,DAY,ORD,,,1
22314,DAY,EWR,1316.0,1514.0,1
22315,DAY,ORD,,,2
22316,DAY,EWR,,,2
22317,DAY,ORD,1126.0,1149.0,2
22318,DAY,ORD,1157.0,1224.0,2
22319,DAY,EWR,,,2
22320,DAY,ORD,1815.0,1836.0,2
22321,DAY,ORD,,,2
22322,DAY,ORD,828.0,857.0,3
22323,DAY,EWR,956.0,1202.0,3
22324,DAY,ORD,1030.0,1053.0,3
22325,DAY,ORD,1147.0,1201.0,3
22326,DAY,EWR,1334.0,1526.0,3
22327,DAY,ORD,,,3
22328,DAY,ORD,,,3
22329,DAY,ORD,,,4
22330,DAY,EWR,952.0,1135.0,4
22331,DAY,ORD,1024.0,1036.0,4
22332,DAY,ORD,1147.0,1202.0,4
22333,DAY,EWR,1326.0,1508.0,4
22334,DAY,DEN,1621.0,1747.0,4
22335,DAY,ORD,1738.0,1758.0,4
22336,DAY,ORD,1856.0,1925.0,4
22337,DAY,ORD,830.0,902.0,5
22338,DAY,EWR,951.0,1202.0,5
22339,DAY,ORD,1028.0,1054.0,5
22340,DAY,ORD,1227.0,1246.0,5
22341,DAY,EWR,1327.0,1530.0,5
22342,DAY,ORD,1726.0,1742.0,5
22343,DAY,ORD,1854.0,1901.0,5
22344,DAY,ORD,845.0,905.0,6
22345,DAY,EWR,1121.0,1305.0,6
22346,DAY,ORD,1100.0,1119.0,6
22347,DAY,ORD,1146.0,1222.0,6
22348,DAY,EWR,1322.0,1459.0,6
22349,DAY,ORD,1727.0,1749.0,6
22350,DAY,ORD,1853.0,1923.0,6
22351,DAY,DEN,926.0,1028.0,7
22352,DAY,ORD,1036.0,1036.0,7
22353,DAY,EWR,1550.0,1734.0,7
22354,DAY,ORD,1029.0,1043.0,8
22355,DAY,EWR,1312.0,1451.0,8
22356,DAY,ORD,1851.0,1948.0,8
22357,DAY,ORD,834.0,921.0,9
22358,DAY,EWR,1215.0,1418.0,9
22359,DAY,ORD,1028.0,1042.0,9
22360,DAY,ORD,1148.0,1200.0,9
22361,DAY,EWR,1341.0,1530.0,9
22362,DAY,ORD,1729.0,1736.0,9
22363,DAY,ORD,1849.0,1909.0,9
22364,DAY,DTW,606.0,659.0,10
22365,DAY,ORD,835.0,857.0,10
22366,DAY,EWR,955.0,1152.0,10
22367,DAY,ORD,1029.0,1040.0,10
22368,DAY,ORD,1149.0,1158.0,10
22369,DAY,EWR,1319.0,1503.0,10
22370,DAY,ORD,1729.0,1732.0,10
22371,DAY,ORD,1850.0,1911.0,10
22372,DAY,ORD,840.0,900.0,11
22373,DAY,EWR,949.0,1140.0,11
22374,DAY,ORD,1027.0,1032.0,11
22375,DAY,ORD,1153.0,1157.0,11
22376,DAY,DTW,1328.0,1437.0,11
22377,DAY,EWR,1327.0,1514.0,11
22378,DAY,DEN,1622.0,1736.0,11
22379,DAY,ORD,1731.0,1735.0,11
22380,DAY,ORD,1847.0,1859.0,11
22381,DAY,ORD,833.0,953.0,12
22382,DAY,EWR,1026.0,1232.0,12
22383,DAY,ORD,1050.0,1122.0,12
22384,DAY,ORD,1203.0,1252.0,12
22385,DAY,ORD,1508.0,1520.0,12
22386,DAY,ORD,1910.0,1914.0,12
22387,DAY,ORD,1955.0,2020.0,12
22388,DAY,ORD,837.0,902.0,13
22389,DAY,EWR,1031.0,1230.0,13
22390,DAY,ORD,1050.0,1119.0,13
22391,DAY,EWR,1328.0,1524.0,13
22392,DAY,ORD,1556.0,1600.0,13
22393,DAY,ORD,1913.0,2014.0,13
22394,DAY,ORD,2006.0,2025.0,13
22395,DAY,ORD,837.0,932.0,14
22396,DAY,EWR,1050.0,1237.0,14
22397,DAY,ORD,1109.0,1132.0,14
22398,DAY,MSP,1317.0,1422.0,14
22399,DAY,ORD,1659.0,1751.0,14
22400,DAY,ORD,831.0,903.0,15
22401,DAY,EWR,,,15
22402,DAY,ORD,1052.0,1112.0,15
22403,DAY,ORD,1514.0,1543.0,15
22404,DAY,ORD,1746.0,1818.0,15
22405,DAY,EWR,,,15
22406,DAY,ORD,2000.0,2123.0,15
22407,DAY,ORD,836.0,911.0,16
22408,DAY,EWR,1133.0,1332.0,16
22409,DAY,ORD,1052.0,1125.0,16
22410,DAY,EWR,1317.0,1524.0,16
22411,DAY,ORD,1815.0,1835.0,16
22412,DAY,ORD,1856.0,1943.0,16
22413,DAY,ORD,2011.0,2023.0,16
